TIME,VX,VY,R,Fz_1,Fz_2,Fz_3,Fz_4,omega_1,omega_2,omega_3,omega_4,slip_1,slip_2,slip_3,slip_4,TAU_1,TAU_2,TAU_3,TAU_4,STRA
0.0101755788536402,-2.54898577448181e-05,-8.21764355601988e-06,-2.69909765186763e-06,0.0120053797801457,0.0120063992868011,0.013572937225404,0.0135739560520862,0.0,0.0,0.0,0.0,0.0004480218756102,0.0003954459852695,0.0004106883812548,0.0003540073342551,-1.79387386151277e-05,-3.63884485050155e-05,5.84863081673673e-05,5.84863085429253e-05,3.01289864552051
0.0107955906445614,-1.58518066021787e-05,-5.88650484408065e-06,-1.41821567808095e-06,0.0133608835286171,0.0133620386660246,0.0150337918542648,0.0150349461112577,0.0,0.0,0.0,0.0,0.0002788633706372,0.0002515258295543,0.0002526683612628,0.0002228858327724,-4.40808125275138e-06,-1.88616415282344e-05,5.42603958208228e-05,5.42603959346748e-05,3.01289865286158
0.0114156024354826,-5.82025337676687e-06,-3.29874349503647e-06,-5.14557616797527e-07,0.0147232988373536,0.0147245520655786,0.0164956802781918,0.0164969323134682,0.0,0.0,0.0,0.0,0.0001097412583592,0.0001014297416426,9.27066555098372e-05,8.19009455937405e-05,1.36339995300903e-05,7.36737108259304e-06,3.71317695580625e-05,3.71317695684416e-05,3.01289865721478
0.0123153369873465,6.94030207335094e-06,1.60477182493249e-07,1.97935668112688e-07,0.0166938437381732,0.0166951556584775,0.0185988938923882,0.0186002039428288,0.0,0.0,0.0,0.0,-9.83466297830595e-05,-8.98297039356948e-05,-0.000106182855438,-0.0001020262064277,4.05687411932976e-05,4.88165407569465e-05,2.34329829338738e-06,2.34329829368782e-06,3.01289866020465
0.0132150715392104,1.55124337886325e-05,2.46247777060282e-06,7.8349275698617e-07,0.0186182375538117,0.0186194965335686,0.02063977422876,0.0206410303031469,0.0,0.0,0.0,0.0,-0.0002399825538488,-0.0002183840596635,-0.0002409131787063,-0.0002244598312057,5.74289170038434e-05,7.44390040437909e-05,-1.8133340233469e-05,-1.81333402540388e-05,3.01289866098997
0.0138282075412103,1.9358349233446e-05,3.41539290691209e-06,1.26637748629957e-06,0.0198943478098856,0.0198955091917424,0.0219854959652465,0.0219866535114894,0.0,0.0,0.0,0.0,-0.0003071057326839,-0.000275929603984,-0.0003036721979591,-0.0002770782717441,6.29251560507985e-05,8.18041863289537e-05,-2.08378336447943e-05,-2.08378336924726e-05,3.01289866004813
0.0144413435432102,2.30915792535927e-05,4.20495692813228e-06,1.96592703322971e-06,0.0211248575981997,0.0211258800390698,0.0232768072096704,0.0232778247098737,0.0,0.0,0.0,0.0,-0.0003756735649908,-0.000331238796567,-0.0003670159153287,-0.0003257314498349,6.67893524165494e-05,8.52795415512264e-05,-1.58921048059958e-05,-1.58921048733305e-05,3.01289865713247
0.0150544795452101,2.74053006579145e-05,5.04141078303291e-06,2.78298946632856e-06,0.0223037832848556,0.0223046302819107,0.0245074689737006,0.0245083097877825,0.0,0.0,0.0,0.0,-0.0004545678751058,-0.0003945617638728,-0.0004403008866194,-0.0003818581122232,7.21530039598971e-05,9.00542681605278e-05,-8.82941429979161e-06,-8.82941436264299e-06,3.01289865195274
0.01566761554721,3.27341065794289e-05,6.12618944680346e-06,3.4545236639314e-06,0.0234196138688236,0.0234202565291232,0.0256655496247985,0.0256661848123907,0.0,0.0,0.0,0.0,-0.0005460715854117,-0.0004724181705933,-0.0005272840754441,-0.0004547390862891,8.29103040598214e-05,0.0001031916111049,-8.98427339739958e-06,-8.98427349222143e-06,3.01289864469475
0.0162807515492099,3.85993527653113e-05,7.38312157359524e-06,3.87809557515041e-06,0.02446730210357,0.0244677136011409,0.0267458747284683,0.0267462774651,0.0,0.0,0.0,0.0,-0.0006413205671251,-0.0005578876541081,-0.0006197102597603,-0.000538270264836,9.84098900395057e-05,0.0001242256651298,-1.76725287930014e-05,-1.76725290399087e-05,3.0128986359707
0.0168938875512098,4.38841222104761e-05,8.5796296450439e-06,4.05701850104338e-06,0.0254373742671162,0.025437531430846,0.0277388116322708,0.0277389588456959,0.0,0.0,0.0,0.0,-0.0007237856639573,-0.0006349421477001,-0.0007008604764156,-0.000615663104324,0.0001144090223324,0.0001471028039286,-3.13259983607403e-05,-3.13259988812828e-05,3.01289862696429
0.0175070235532097,4.82102659336658e-05,9.61195691778249e-06,4.13338331204401e-06,0.0263258674264796,0.0263257490500383,0.0286403965429417,0.028640267171435,0.0,0.0,0.0,0.0,-0.000790332956754,-0.0006982802694737,-0.0007665544470507,-0.0006797534176966,0.000127794632055,0.0001667972096059,-4.49781503318799e-05,-4.49781511684139e-05,3.0128986179358
0.0181201595552096,5.14801108127744e-05,1.04152993288017e-05,4.35423779183546e-06,0.0271256129090951,0.0271252032642542,0.029443556743191,0.0294431352940066,0.0,0.0,0.0,0.0,-0.0008438225909812,-0.0007467140349592,-0.0008179210779414,-0.0007264821085743,0.0001352700289924,0.0001775783386704,-5.17277777550769e-05,-5.17277788372886e-05,3.01289860865302
0.0190004607661956,5.51320830923736e-05,1.13139526214645e-05,4.92166881865251e-06,0.0281123173828634,0.0281114707271373,0.030418564602215,0.0304177054929317,0.0,0.0,0.0,0.0,-0.000909549020582,-0.0008015591629389,-0.0008786586684835,-0.0007753036547479,0.0001390170294635,0.0001821064904278,-5.15892317279447e-05,-5.15892330344545e-05,3.01289859383846
0.0198807619771816,5.85676318091229e-05,1.21253092914686e-05,5.43431588614446e-06,0.0288987052907537,0.0288974173463996,0.0311746987038482,0.0311733984629927,0.0,0.0,0.0,0.0,-0.000970762709335,-0.0008528331507544,-0.0009355746726215,-0.0008214540782128,0.0001433033484517,0.0001872926880191,-5.14560513866307e-05,-5.14560529151672e-05,3.01289857662977
0.0207610631881677,6.16497796310669e-05,1.28390244874165e-05,5.6736999371045e-06,0.0294815424157232,0.0294798184823307,0.0317095507169472,0.0317078155535063,0.0,0.0,0.0,0.0,-0.0010214776887417,-0.0008982108378521,-0.0009843204025174,-0.0008651727491852,0.0001504906603927,0.0001972780879087,-5.64165606629177e-05,-5.64165625047129e-05,3.0128985578192
0.0216413643991537,6.36476758320983e-05,1.33353156827865e-05,5.64228387349227e-06,0.0298583412277906,0.0298562048622454,0.0320226535977761,0.0320205081361107,0.0,0.0,0.0,0.0,-0.0010510963826824,-0.0009274640220735,-0.0010139589637139,-0.0008954710504319,0.0001573614961289,0.0002076833455154,-6.46149123463621e-05,-6.46149145121059e-05,3.01289853908917
0.0225216656101397,6.4329200001341e-05,1.35763795804913e-05,5.56749066872695e-06,0.0300309968169259,0.0300284799331287,0.0321171259304604,0.0321146031835773,0.0,0.0,0.0,0.0,-0.0010604772284508,-0.0009378688090143,-0.0010233964932499,-0.000906479237649,0.0001596527707443,0.0002118190234019,-7.00259066781304e-05,-7.00259090189246e-05,3.01289852063513
0.0234019668211257,6.39071365786342e-05,1.3610871357543e-05,5.65167848730146e-06,0.0300071486430408,0.0300042995500424,0.0320033337509136,0.032000483123645,0.0,0.0,0.0,0.0,-0.0010565797583195,-0.0009329816074576,-0.0010179495165263,-0.0008992643168274,0.0001552140775097,0.0002060403494436,-6.85227760414355e-05,-6.85227783513643e-05,3.01289850185724
0.0249007580810607,6.14681712820777e-05,1.33181473470981e-05,5.73142409657635e-06,0.0295405451179474,0.0295372653588941,0.0313620385625231,0.031358766930645,0.0,0.0,0.0,0.0,-0.0010232490927206,-0.0008998688187213,-0.0009822023818671,-0.0008618425213796,0.0001420117229016,0.0001883963174359,-6.22180229160456e-05,-6.22180249618583e-05,3.01289846855576
0.0263995493409957,5.72036108802283e-05,1.25802170645185e-05,5.38275591197556e-06,0.0286111835878218,0.0286076801620014,0.030243070918279,0.0302395873234283,0.0,0.0,0.0,0.0,-0.0009543915741641,-0.0008390376536414,-0.0009145729869474,-0.0008015351498383,0.0001289501377411,0.0001718199363271,-5.95171066348699e-05,-5.95171083453057e-05,3.01289843561861
0.0281997746704978,4.96939891534343e-05,1.10979124912837e-05,4.7014174104763e-06,0.0269733713603357,0.0269698925513707,0.0283697175329487,0.0283662741551235,0.0,0.0,0.0,0.0,-0.0008306824776955,-0.0007303007805197,-0.0007947746457362,-0.0006960449045331,0.0001093780271534,0.0001465246741389,-5.36346644472477e-05,-5.36346656167877e-05,3.01289839851694
0.03,4.05704069292388e-05,9.17503723976467e-06,3.99656595926791e-06,0.0249732624747037,0.0249701371516826,0.0261484687316258,0.0261453936179133,0.0,0.0,0.0,0.0,-0.0006818752589287,-0.0005975025757537,-0.0006505200057279,-0.0005665921344194,8.54887449349695e-05,0.0001144693778162,-4.17079729350665e-05,-4.17079735662451e-05,3.01289836577476
0.0330149778682997,2.41553996996693e-05,5.49401107346657e-06,2.50333434745929e-06,0.0212280848748715,0.0212261988023282,0.0220990338378174,0.0220972167950511,0.0,0.0,0.0,0.0,-0.0004084965539613,-0.0003562850664641,-0.0003886159974485,-0.0003360459792246,4.87094267174192e-05,6.48652556610725e-05,-2.23301412596565e-05,-2.23301413856829e-05,3.01289832364454
0.0360299557365993,9.77421145665763e-06,2.0210557575966e-06,8.61491028114763e-07,0.0177831078445459,0.0177829377340457,0.0184787070810248,0.018478612135501,0.0,0.0,0.0,0.0,-0.0001611454023164,-0.0001422024743839,-0.0001556588270863,-0.0001375675156689,2.4598408576208e-05,3.23501096976947e-05,-9.64005165429231e-06,-9.64005166186847e-06,3.01289830318163
0.0399421414159776,-3.93197140122796e-06,-1.54279682730482e-06,-8.81605791059288e-07,0.0144460642326169,0.014448320363512,0.0151190643824466,0.0151213835029807,0.0,0.0,0.0,0.0,7.9585051650245e-05,6.42726729100259e-05,6.82364317774718e-05,4.97227101940847e-05,7.59113615925108e-06,8.75023433485473e-06,1.98341342277859e-06,1.98341342342029e-06,3.01289830816573
0.0438543270953559,-9.63764168793036e-06,-3.15687144461432e-06,-1.6075044520474e-06,0.0131593386575238,0.0131632785799827,0.0140023844494427,0.0140063570155422,0.0,0.0,0.0,0.0,0.000180659185852,0.0001512688468831,0.000161443421442,0.000127685828264,2.27525445848365e-06,5.88751880652601e-07,8.77296478597676e-06,8.77296479866222e-06,3.01289833467515
0.0477665127747341,-7.08597022994639e-06,-2.70793815857189e-06,-1.29750996282806e-06,0.0138738902087223,0.0138783947825823,0.0150201923150524,0.0150246873435813,0.0,0.0,0.0,0.0,0.0001375214552773,0.0001145779867687,0.0001199134078034,9.26656987216176e-05,8.54252356049271e-06,8.04466795952191e-06,9.47883325022859e-06,9.47883325836254e-06,3.01289836954834
0.0516786984541124,1.73557033703289e-06,-6.85799198471681e-07,-2.42443172516421e-07,0.0159595838527647,0.0159632448180531,0.0174082474745019,0.0174118596220958,0.0,0.0,0.0,0.0,-1.43888198118476e-05,-1.59877211493228e-05,-2.34879017421512e-05,-2.85792083634576e-05,2.41067487913602e-05,2.82428020498865e-05,4.46835183628617e-06,4.46835183611069e-06,3.01289838984073
0.0522874496728258,3.63143555194675e-06,-2.40692059165999e-07,-1.8199893430674e-08,0.0163979050871674,0.016401310013066,0.0178923613480568,0.0178957117427516,0.0,0.0,0.0,0.0,-4.70587551954749e-05,-4.41263507033477e-05,-5.42804343744859e-05,-5.4662632136026e-05,2.73455627088491e-05,3.25086020936634e-05,3.1735834437579e-06,3.17358344373832e-06,3.01289839154256
0.0528962008915392,5.58200692302813e-06,2.16266134426173e-07,2.06986810928886e-07,0.0168475975205654,0.0168507177371215,0.0183852493337703,0.0183883096806835,0.0,0.0,0.0,0.0,-8.05618998826812e-05,-7.30562518522908e-05,-8.59034652662618e-05,-8.15567422503021e-05,3.07701899277289e-05,3.70392390301049e-05,1.72369144401456e-06,1.72369144420044e-06,3.01289839260439
0.0549217516420361,1.22049665039158e-05,1.76172098247709e-06,9.4277389581167e-07,0.0183714947095757,0.0183735007632891,0.0200304354332121,0.0200323672180475,0.0,0.0,0.0,0.0,-0.0001937414728233,-0.000171169488035,-0.0001929736224001,-0.0001731753708833,4.28920149855047e-05,5.31731112216582e-05,-3.79924121669803e-06,-3.7992412207782e-06,3.01289839165628
0.056947302392533,1.85399792803012e-05,3.24284395455722e-06,1.62532917066115e-06,0.0198222530393094,0.0198229931753445,0.0215620220614274,0.021562679906458,0.0,0.0,0.0,0.0,-0.0003016233315334,-0.0002649909197897,-0.0002951656416867,-0.0002610337302775,5.4751724816778e-05,6.90655509311983e-05,-9.63475909783593e-06,-9.63475912493337e-06,3.01289838426357
0.0584736511962665,2.29311105295145e-05,4.2780518009225e-06,2.088256572072e-06,0.0208252946727134,0.0208250244527002,0.0225977076437287,0.0225973536945547,0.0,0.0,0.0,0.0,-0.0003762683364471,-0.0003300684556655,-0.0003658933446924,-0.000322039958988,6.30023658437591e-05,8.02107812222505e-05,-1.40526190044679e-05,-1.40526190672742e-05,3.01289837466798
0.06,2.66533126485205e-05,5.17156802218089e-06,2.47340680649121e-06,0.0216776886491558,0.0216764481683286,0.023457156349066,0.0234558352537944,0.0,0.0,0.0,0.0,-0.0004395120778168,-0.0003853435414473,-0.0004257704497613,-0.0003738289105201,6.98838990185965e-05,8.96245495165e-05,-1.82117564858093e-05,-1.82117565978653e-05,3.01289836223929
0.0640684294640437,3.25637601157008e-05,6.68188905980725e-06,3.08910546838169e-06,0.0230442896814998,0.0230410171865092,0.024734065172786,0.0247307414712016,0.0,0.0,0.0,0.0,-0.0005406137586355,-0.0004738553440594,-0.0005208919882153,-0.0004560207802683,7.95178278312445e-05,0.0001033146828086,-2.60898036013016e-05,-2.60898038462502e-05,3.01289831934235
0.0681368589280874,3.25246872059266e-05,6.86753993391547e-06,3.14612447207412e-06,0.0230733478811447,0.0230693154172821,0.024578671346632,0.0245746363131282,0.0,0.0,0.0,0.0,-0.0005423678731551,-0.0004749749339195,-0.0005209045941059,-0.0004548359871921,7.59427917967029e-05,9.93136944952656e-05,-2.75061105663046e-05,-2.75061108290015e-05,3.01289827084375
0.0738743031008751,2.48731266975125e-05,5.32677429484622e-06,2.46885907302939e-06,0.0213671531640043,0.0213642494084346,0.0225727638793275,0.0225699272994996,0.0,0.0,0.0,0.0,-0.0004164364968658,-0.0003639785452977,-0.0003990199113175,-0.0003471738739966,5.61691794838467e-05,7.35306793635074e-05,-2.06489961799909e-05,-2.06489962983393e-05,3.01289820548625
0.0796117472736628,1.55250454744716e-05,3.15326018229044e-06,1.47011964575536e-06,0.0192090578618878,0.0192086661781122,0.0202568022721097,0.0202565029513051,0.0,0.0,0.0,0.0,-0.0002574804048529,-0.0002256495457045,-0.0002483119361292,-0.0002174394243136,3.83852667576427e-05,4.97288225396758e-05,-1.20160311258876e-05,-1.20160311514843e-05,3.01289816207256
0.0848058736368314,8.79334092752703e-06,1.43767312720998e-06,6.78819771972632e-07,0.0176106853905451,0.0176127897236717,0.018669672484457,0.0186718485455047,0.0,0.0,0.0,0.0,-0.0001406830069728,-0.0001246680530305,-0.0001390277211205,-0.0001247725060194,2.86372753375399e-05,3.61821719269851e-05,-5.27342236565712e-06,-5.27342236859502e-06,3.0128981429091
0.09,7.27889258559667e-06,9.40595642817294e-07,4.69125038760886e-07,0.0172335206920181,0.0172367518258386,0.0184242162625459,0.0184274690817329,0.0,0.0,0.0,0.0,-0.0001130872131095,-0.0001009887132768,-0.0001141092014708,-0.000104257575709,2.83954317994577e-05,3.52849874618802e-05,-2.84993370649285e-06,-2.84993370740114e-06,3.01289813464616
0.0951941263631686,1.04727003686378e-05,1.58239179386477e-06,8.00056356644621e-07,0.0179644015906227,0.0179671723409805,0.0193424758998291,0.0193452074846069,0.0,0.0,0.0,0.0,-0.0001665417426806,-0.0001474199082681,-0.0001654910966028,-0.0001486899132977,3.59778299501656e-05,4.49367802310995e-05,-4.53452433007129e-06,-4.53452433361736e-06,3.01289812839948
0.100388252726337,1.56950743206011e-05,2.75475866030607e-06,1.34766885177485e-06,0.0191574826638118,0.0191586295374603,0.0206593864780583,0.020660458681228,0.0,0.0,0.0,0.0,-0.0002548761200846,-0.0002243397753298,-0.0002495766354495,-0.0002212755902603,4.66255552277142e-05,5.90070684153185e-05,-8.97732737891125e-06,-8.97732739663397e-06,3.01289811154251
0.100388618811805,1.56955314785605e-05,2.75486786058929e-06,1.34772057408641e-06,0.0191575897193023,0.0191587364169972,0.0206594989671542,0.0206605709931373,0.0,0.0,0.0,0.0,-0.0002548839664056,-0.0002243465700411,-0.000249584035903,-0.0002212819045452,4.66263445786748e-05,5.9008128231301e-05,-8.97772404767369e-06,-8.97772406539839e-06,3.01289811154076
0.100388618811806,1.56955314785616e-05,2.75486786058955e-06,1.34772057408653e-06,0.0191575897193026,0.0191587364169974,0.0206594989671545,0.0206605709931376,0.0,0.0,0.0,0.0,-0.0002548839664056,-0.0002243465700411,-0.000249584035903,-0.0002212819045452,4.66263445786773e-05,5.90081282313042e-05,-8.97772404767464e-06,-8.97772406539934e-06,3.01289811154077
0.100463573034681,1.57852100003554e-05,2.77559200502332e-06,1.35724532481154e-06,0.0191781220028873,0.0191792368318073,0.0206813461175382,0.0206823859500532,0.0,0.0,0.0,0.0,-0.000256406988406,-0.0002256724506414,-0.0002510292235723,-0.0002225270724623,4.67994679890406e-05,5.92393945546572e-05,-9.05999219504404e-06,-9.0599922131605e-06,3.01289811121935
0.100538527257556,1.58742559273177e-05,2.79627144742573e-06,1.36688274176825e-06,0.0191986143363811,0.0191996972191333,0.0207031264781667,0.0207041340493203,0.0,0.0,0.0,0.0,-0.0002579232841684,-0.0002269902044804,-0.0002524661053143,-0.0002237615684614,4.69674318704821e-05,5.946353906816e-05,-9.13888582239665e-06,-9.13888584090444e-06,3.01289811089469
0.100613481480431,1.59626736812325e-05,2.81690519373835e-06,1.37662720202947e-06,0.019219065076188,0.0192201159382349,0.020724838347883,0.0207258135926769,0.0,0.0,0.0,0.0,-0.0002594328020404,-0.000228299866768,-0.0002538946884151,-0.00022498551791,4.71303589913878e-05,5.96807411157388e-05,-9.21452496910841e-06,-9.2145249880071e-06,3.01289811056675
0.100688435703306,1.6050476397278e-05,2.83749175286913e-06,1.38646585922432e-06,0.0192394708772506,0.0192404896498968,0.0207464782679419,0.0207474211272989,0.0,0.0,0.0,0.0,-0.0002609354700415,-0.0002296015626773,-0.0002553150350154,-0.0002261992527226,4.72885392244294e-05,5.98914247785801e-05,-9.28719558169844e-06,-9.28719560098783e-06,3.0128981102354
0.100747803424998,1.61195896401664e-05,2.85376370096738e-06,1.39432129117271e-06,0.0192556005204784,0.0192565938295195,0.0207635661986814,0.0207644833668045,0.0,0.0,0.0,0.0,-0.0002621207944469,-0.0002306269774881,-0.0002564342156616,-0.0002271534693087,4.74105546982389e-05,6.00538137149705e-05,-9.34274443507676e-06,-9.34274445467549e-06,3.01289810997054
0.100807171146691,1.61883339655267e-05,2.87000563329538e-06,1.40222332376644e-06,0.0192716992534941,0.0192726670606321,0.0207806061872654,0.0207814976319518,0.0,0.0,0.0,0.0,-0.0002633018143863,-0.0002316475773178,-0.0002575483518515,-0.0002281016628251,4.75298873943678e-05,6.02125458071345e-05,-9.39672463641949e-06,-9.39672465632772e-06,3.01289810970351
0.101104009755154,1.65269707546959e-05,2.95077493456811e-06,1.44216793021859e-06,0.0193516803074114,0.0193525201186044,0.0208650366679131,0.0208657991014311,0.0,0.0,0.0,0.0,-0.0002691435373807,-0.0002366835185615,-0.0002630473218912,-0.0002327617961849,4.80929028709669e-05,6.09609984262986e-05,-9.64959359405849e-06,-9.64959361552468e-06,3.01289810833477
0.101400848363618,1.68583520514753e-05,3.03084534937058e-06,1.48219614749348e-06,0.0194306899411937,0.0194314011602016,0.0209480648567642,0.0209486978391593,0.0,0.0,0.0,0.0,-0.0002748843738743,-0.0002416219749889,-0.0002684383374551,-0.0002373122192434,4.86165197187109e-05,6.16583704225433e-05,-9.88997259481293e-06,-9.88997261787789e-06,3.01289810690912
0.102885041405934,1.84389267127995e-05,3.4180533085993e-06,1.66616815269488e-06,0.0198056405718931,0.01980571062719,0.0213365962542019,0.0213365861927955,0.0,0.0,0.0,0.0,-0.0003021715098821,-0.0002652030490262,-0.0002940786625274,-0.0002590891325121,5.11417903077192e-05,6.50796882148414e-05,-1.12827638192768e-05,-1.12827638516292e-05,3.01289809898244
0.10436923444825,1.98610921221594e-05,3.76686720293978e-06,1.81820159113454e-06,0.0201355585162174,0.0201350151697401,0.0216694503675994,0.0216688290696232,0.0,0.0,0.0,0.0,-0.0003264750348126,-0.0002863929322764,-0.0003170074938197,-0.000278825261914,5.36012804121673e-05,6.84683112283864e-05,-1.28661696646066e-05,-1.28661697079708e-05,3.01289808992134
0.108658353549112,2.24822193350498e-05,4.44209644513318e-06,2.10691097766376e-06,0.020750930208851,0.0207490045486743,0.0222422287422925,0.0222402513389548,0.0,0.0,0.0,0.0,-0.0003716385167268,-0.000325725202361,-0.0003593558484162,-0.0003151107201248,5.75764986382748e-05,7.41044752437319e-05,-1.60655829043288e-05,-1.6065582975355e-05,3.01289805906529
0.112947472649973,2.27061767640071e-05,4.58534809333025e-06,2.16329045758682e-06,0.0208289357634995,0.0208264901270018,0.0222337483728096,0.0222312938549438,0.0,0.0,0.0,0.0,-0.0003766499217632,-0.0003298429296132,-0.0003633071941605,-0.0003178780968968,5.63091629208815e-05,7.27591547855957e-05,-1.68612500865607e-05,-1.68612501638617e-05,3.01289802498827
0.116473736324987,2.13152134879625e-05,4.33255662695339e-06,2.04215675304725e-06,0.0205280192274919,0.0205258236145523,0.0218462129456471,0.0218440485256889,0.0,0.0,0.0,0.0,-0.0003539732973996,-0.0003098879136722,-0.0003411708423432,-0.0002982855524806,5.23179712812123e-05,6.7679197077974e-05,-1.59765870543059e-05,-1.59765871192141e-05,3.01289799634115
0.12,1.9192763820696e-05,3.87304701347659e-06,1.82980616025326e-06,0.0200461112619777,0.0200446571163422,0.0212959572572365,0.021294563837278,0.0,3.67422253114903e-06,3.67418317236434e-06,3.67429203380915e-06,-0.0003183744046341,-0.0002620436931337,-0.0002903677057975,-0.0002519412764148,4.76160404212203e-05,6.15070961274811e-05,-1.41803571569878e-05,-1.41803572034678e-05,3.01289797024815
0.12000307004027,1.91908246860198e-05,3.87256018205206e-06,1.82958549777868e-06,0.0200456128956239,0.020044159609572,0.0212954073525153,0.0212940148132563,7.1029064889043e-06,6.38006189554565e-06,0.0002690328985254,0.0002644228551858,-0.0002859758762271,-0.0002496852595668,0.0009184311352123,0.0009358530645919,4.76130291433059e-05,6.15029303720448e-05,-1.41783505850787e-05,-1.41783506315419e-05,3.01289797022657
0.12000614008054,1.91899561854546e-05,3.87208463399494e-06,1.82938286632857e-06,0.0200451144903162,0.020043662064079,0.0212948574348089,0.0212934657764665,1.41975754377178e-05,9.07956647007526e-06,0.0005341231083949,0.0005249088454333,-0.000253629724862,-0.0002373694089541,0.002125990950962,0.0021224357763227,4.76166364682254e-05,6.15067583551868e-05,-1.41760805190763e-05,-1.41760805655248e-05,3.01289797020495
0.120021490281892,1.92374905791163e-05,3.87015982075867e-06,1.82923286092545e-06,0.0200426218841543,0.0200411737604499,0.0212921076565082,0.0212907204060002,4.9288107183594e-05,2.23844283185272e-05,0.0018451608738176,0.0018131938403948,-9.43619031623261e-05,-0.0001773320531692,0.0080973519398243,0.0079901515410724,4.79567888517077e-05,6.19146664190531e-05,-1.4150808449648e-05,-1.41508084961247e-05,3.01289797009716
0.120036840483243,1.94538190464772e-05,3.86965613879892e-06,1.83188926124404e-06,0.0200401283232759,0.0200386845078437,0.0212893575742975,0.0212879747370212,8.31335854060628e-05,3.51440121642519e-05,0.0031083157182894,0.0030544362734005,5.68947258111035e-05,-0.0001219395046236,0.0138480419069197,0.0136410829995009,4.93457617000755e-05,6.35882416718876e-05,-1.40794996093961e-05,-1.40794996562265e-05,3.01289796999051
